Fakultät,Code,Id,Kanton,Einwohner,Jahr,Semester,Immatrikulationen
Wirtschaftswissenschaften,SO,11,Solothurn,273194,2012,NA,4
Wirtschaftswissenschaften,BL,13,Basel-Landschaft,288132,2012,NA,9
Wirtschaftswissenschaften,SH,14,Schaffhausen,81991,2012,NA,0
Wirtschaftswissenschaften,AI,16,Appenzell Innerrhoden,16145,2012,NA,0
Wirtschaftswissenschaften,SG,17,St. Gallen,507697,2012,NA,0
Wirtschaftswissenschaften,GR,18,Graubünden,198379,2012,NA,0
Wirtschaftswissenschaften,AG,19,Aargau,677387,2012,NA,1
Wirtschaftswissenschaften,TG,20,Thurgau,276472,2012,NA,1
Wirtschaftswissenschaften,TI,21,Tessin,353343,2012,NA,0
Wirtschaftswissenschaften,VD,22,Waadt,799145,2012,NA,0
Wirtschaftswissenschaften,VS,23,Wallis,343955,2012,NA,0
Wirtschaftswissenschaften,NE,24,Neuenburg,176850,2012,NA,0
Wirtschaftswissenschaften,GE,25,Genf,499480,2012,NA,0
Wirtschaftswissenschaften,JU,26,Jura,73419,2012,NA,0
Philosophie II,BS,12,Basel-Stadt,194766,2012,NA,3
Philosophie II,ZH,1,Zürich,1520968,2012,NA,1
Philosophie II,BE,2,Bern,1034977,2012,NA,5
Philosophie II,LU,3,Luzern,409557,2012,NA,4
Philosophie II,UR,4,Uri,36433,2012,NA,0
Philosophie II,SZ,5,Schwyz,159165,2012,NA,1
Philosophie II,OW,6,Obwalden,37841,2012,NA,0
Philosophie II,GL,8,Glarus,40403,2012,NA,0
Philosophie II,ZG,9,Zug,126837,2012,NA,0
Philosophie II,FR,10,Freiburg,318714,2012,NA,0
Philosophie II,SO,11,Solothurn,273194,2012,NA,2
Philosophie II,BL,13,Basel-Landschaft,288132,2012,NA,6
Philosophie II,SH,14,Schaffhausen,81991,2012,NA,1
Philosophie II,AI,16,Appenzell Innerrhoden,16145,2012,NA,1.5
Philosophie II,SG,17,St. Gallen,507697,2012,NA,2
Philosophie II,GR,18,Graubünden,198379,2012,NA,0
Philosophie II,AG,19,Aargau,677387,2012,NA,0
Philosophie II,TG,20,Thurgau,276472,2012,NA,0
Philosophie II,TI,21,Tessin,353343,2012,NA,0
Philosophie II,VD,22,Waadt,799145,2012,NA,1
Philosophie II,VS,23,Wallis,343955,2012,NA,0
Philosophie II,NE,24,Neuenburg,176850,2012,NA,0
Philosophie II,GE,25,Genf,499480,2012,NA,0
Philosophie II,JU,26,Jura,73419,2012,NA,0
Lehrerausbildung,BS,12,Basel-Stadt,194766,2012,NA,0
Lehrerausbildung,ZH,1,Zürich,1520968,2012,NA,0
Lehrerausbildung,BE,2,Bern,1034977,2012,NA,0
Lehrerausbildung,LU,3,Luzern,409557,2012,NA,0
Lehrerausbildung,UR,4,Uri,36433,2012,NA,0
Lehrerausbildung,SZ,5,Schwyz,159165,2012,NA,0
Lehrerausbildung,OW,6,Obwalden,37841,2012,NA,0
Lehrerausbildung,GL,8,Glarus,40403,2012,NA,0
Lehrerausbildung,ZG,9,Zug,126837,2012,NA,0
Lehrerausbildung,FR,10,Freiburg,318714,2012,NA,0
Lehrerausbildung,SO,11,Solothurn,273194,2012,NA,0
Lehrerausbildung,BL,13,Basel-Landschaft,288132,2012,NA,0
Lehrerausbildung,SH,14,Schaffhausen,81991,2012,NA,0
Lehrerausbildung,AI,16,Appenzell Innerrhoden,16145,2012,NA,0
Lehrerausbildung,SG,17,St. Gallen,507697,2012,NA,0
Lehrerausbildung,GR,18,Graubünden,198379,2012,NA,0
Lehrerausbildung,AG,19,Aargau,677387,2012,NA,0
Lehrerausbildung,TG,20,Thurgau,276472,2012,NA,0
Lehrerausbildung,TI,21,Tessin,353343,2012,NA,0
Lehrerausbildung,VD,22,Waadt,799145,2012,NA,0
Lehrerausbildung,VS,23,Wallis,343955,2012,NA,0
Lehrerausbildung,NE,24,Neuenburg,176850,2012,NA,0
Lehrerausbildung,GE,25,Genf,499480,2012,NA,0
Lehrerausbildung,JU,26,Jura,73419,2012,NA,0
Theologie,NW,7,Nidwalden,43223,2012,NA,0
Jurisprudenz,NW,7,Nidwalden,43223,2012,NA,0
Medizin,NW,7,Nidwalden,43223,2012,NA,0
Philosophie I,NW,7,Nidwalden,43223,2012,NA,0
Psychologie,NW,7,Nidwalden,43223,2012,NA,0
Wirtschaftswissenschaften,NW,7,Nidwalden,43223,2012,NA,0
Philosophie II,NW,7,Nidwalden,43223,2012,NA,0
Lehrerausbildung,NW,7,Nidwalden,43223,2012,NA,0
Theologie,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Jurisprudenz,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Medizin,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Philosophie I,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0.5
Psychologie,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Wirtschaftswissenschaften,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Philosophie II,AR,15,Appenzell Ausserrhoden,55234,2012,NA,1.5
Lehrerausbildung,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Theologie,BS,12,Basel-Stadt,194766,2012,NA,4
Theologie,ZH,1,Zürich,1520968,2012,NA,1
Theologie,BE,2,Bern,1034977,2012,NA,1
Theologie,LU,3,Luzern,409557,2012,NA,1
Theologie,UR,4,Uri,36433,2012,NA,0
Theologie,SZ,5,Schwyz,159165,2012,NA,0
Theologie,OW,6,Obwalden,37841,2012,NA,0
Theologie,GL,8,Glarus,40403,2012,NA,1
Theologie,ZG,9,Zug,126837,2012,NA,0
Theologie,FR,10,Freiburg,318714,2012,NA,0
Theologie,SO,11,Solothurn,273194,2012,NA,0
Theologie,BL,13,Basel-Landschaft,288132,2012,NA,3
Theologie,SH,14,Schaffhausen,81991,2012,NA,2
Theologie,AI,16,Appenzell Innerrhoden,16145,2012,NA,0
Theologie,SG,17,St. Gallen,507697,2012,NA,2
Theologie,GR,18,Graubünden,198379,2012,NA,0
Theologie,AG,19,Aargau,677387,2012,NA,2
Theologie,TG,20,Thurgau,276472,2012,NA,0
Theologie,TI,21,Tessin,353343,2012,NA,0
Theologie,VD,22,Waadt,799145,2012,NA,0
Theologie,VS,23,Wallis,343955,2012,NA,0
Theologie,NE,24,Neuenburg,176850,2012,NA,0
Theologie,GE,25,Genf,499480,2012,NA,1
Theologie,JU,26,Jura,73419,2012,NA,0
Jurisprudenz,BS,12,Basel-Stadt,194766,2012,NA,59
Jurisprudenz,ZH,1,Zürich,1520968,2012,NA,1
Jurisprudenz,BE,2,Bern,1034977,2012,NA,6
Jurisprudenz,LU,3,Luzern,409557,2012,NA,2
Jurisprudenz,UR,4,Uri,36433,2012,NA,0
Jurisprudenz,SZ,5,Schwyz,159165,2012,NA,2
Jurisprudenz,OW,6,Obwalden,37841,2012,NA,0
Jurisprudenz,GL,8,Glarus,40403,2012,NA,0
Jurisprudenz,ZG,9,Zug,126837,2012,NA,0
Jurisprudenz,FR,10,Freiburg,318714,2012,NA,0
Jurisprudenz,SO,11,Solothurn,273194,2012,NA,9
Jurisprudenz,BL,13,Basel-Landschaft,288132,2012,NA,63
Jurisprudenz,SH,14,Schaffhausen,81991,2012,NA,0
Jurisprudenz,AI,16,Appenzell Innerrhoden,16145,2012,NA,0
Jurisprudenz,SG,17,St. Gallen,507697,2012,NA,4
Jurisprudenz,GR,18,Graubünden,198379,2012,NA,2
Jurisprudenz,AG,19,Aargau,677387,2012,NA,22
Jurisprudenz,TG,20,Thurgau,276472,2012,NA,1
Jurisprudenz,TI,21,Tessin,353343,2012,NA,2
Jurisprudenz,VD,22,Waadt,799145,2012,NA,2
Jurisprudenz,VS,23,Wallis,343955,2012,NA,0
Jurisprudenz,NE,24,Neuenburg,176850,2012,NA,0
Jurisprudenz,GE,25,Genf,499480,2012,NA,0
Jurisprudenz,JU,26,Jura,73419,2012,NA,0
Medizin,BS,12,Basel-Stadt,194766,2012,NA,26
Medizin,ZH,1,Zürich,1520968,2012,NA,19
Medizin,BE,2,Bern,1034977,2012,NA,20
Medizin,LU,3,Luzern,409557,2012,NA,26
Medizin,UR,4,Uri,36433,2012,NA,2
Medizin,SZ,5,Schwyz,159165,2012,NA,5
Medizin,OW,6,Obwalden,37841,2012,NA,0.5
Medizin,GL,8,Glarus,40403,2012,NA,1
Medizin,ZG,9,Zug,126837,2012,NA,11
Medizin,FR,10,Freiburg,318714,2012,NA,5
Medizin,SO,11,Solothurn,273194,2012,NA,19
Medizin,BL,13,Basel-Landschaft,288132,2012,NA,54
Medizin,SH,14,Schaffhausen,81991,2012,NA,3
Medizin,AI,16,Appenzell Innerrhoden,16145,2012,NA,5
Medizin,SG,17,St. Gallen,507697,2012,NA,10
Medizin,GR,18,Graubünden,198379,2012,NA,6
Medizin,AG,19,Aargau,677387,2012,NA,43
Medizin,TG,20,Thurgau,276472,2012,NA,9
Medizin,TI,21,Tessin,353343,2012,NA,9
Medizin,VD,22,Waadt,799145,2012,NA,0
Medizin,VS,23,Wallis,343955,2012,NA,2
Medizin,NE,24,Neuenburg,176850,2012,NA,0
Medizin,GE,25,Genf,499480,2012,NA,1
Medizin,JU,26,Jura,73419,2012,NA,3
Philosophie I,BS,12,Basel-Stadt,194766,2012,NA,95
Philosophie I,ZH,1,Zürich,1520968,2012,NA,11
Philosophie I,BE,2,Bern,1034977,2012,NA,34
Philosophie I,LU,3,Luzern,409557,2012,NA,19
Philosophie I,UR,4,Uri,36433,2012,NA,2
Philosophie I,SZ,5,Schwyz,159165,2012,NA,1
Philosophie I,OW,6,Obwalden,37841,2012,NA,2
Philosophie I,GL,8,Glarus,40403,2012,NA,0
Philosophie I,ZG,9,Zug,126837,2012,NA,1
Philosophie I,FR,10,Freiburg,318714,2012,NA,2
Philosophie I,SO,11,Solothurn,273194,2012,NA,27
Philosophie I,BL,13,Basel-Landschaft,288132,2012,NA,113
Philosophie I,SH,14,Schaffhausen,81991,2012,NA,9
Philosophie I,AI,16,Appenzell Innerrhoden,16145,2012,NA,2.5
Philosophie I,SG,17,St. Gallen,507697,2012,NA,19
Philosophie I,GR,18,Graubünden,198379,2012,NA,5
Philosophie I,AG,19,Aargau,677387,2012,NA,52
Philosophie I,TG,20,Thurgau,276472,2012,NA,5
Philosophie I,TI,21,Tessin,353343,2012,NA,5
Philosophie I,VD,22,Waadt,799145,2012,NA,1
Philosophie I,VS,23,Wallis,343955,2012,NA,4
Philosophie I,NE,24,Neuenburg,176850,2012,NA,1
Philosophie I,GE,25,Genf,499480,2012,NA,1
Philosophie I,JU,26,Jura,73419,2012,NA,3
Psychologie,BS,12,Basel-Stadt,194766,2012,NA,38
Psychologie,ZH,1,Zürich,1520968,2012,NA,2
Psychologie,BE,2,Bern,1034977,2012,NA,5
Psychologie,LU,3,Luzern,409557,2012,NA,9
Psychologie,UR,4,Uri,36433,2012,NA,0
Psychologie,SZ,5,Schwyz,159165,2012,NA,3
Psychologie,OW,6,Obwalden,37841,2012,NA,0.5
Psychologie,GL,8,Glarus,40403,2012,NA,0
Psychologie,ZG,9,Zug,126837,2012,NA,3
Psychologie,FR,10,Freiburg,318714,2012,NA,2
Psychologie,SO,11,Solothurn,273194,2012,NA,10
Psychologie,BL,13,Basel-Landschaft,288132,2012,NA,44
Psychologie,SH,14,Schaffhausen,81991,2012,NA,2
Psychologie,AI,16,Appenzell Innerrhoden,16145,2012,NA,0.5
Psychologie,SG,17,St. Gallen,507697,2012,NA,3
Psychologie,GR,18,Graubünden,198379,2012,NA,4
Psychologie,AG,19,Aargau,677387,2012,NA,19
Psychologie,TG,20,Thurgau,276472,2012,NA,0
Psychologie,TI,21,Tessin,353343,2012,NA,4
Psychologie,VD,22,Waadt,799145,2012,NA,0
Psychologie,VS,23,Wallis,343955,2012,NA,0
Psychologie,NE,24,Neuenburg,176850,2012,NA,0
Psychologie,GE,25,Genf,499480,2012,NA,0
Psychologie,JU,26,Jura,73419,2012,NA,1
Wirtschaftswissenschaften,BS,12,Basel-Stadt,194766,2012,NA,58
Wirtschaftswissenschaften,ZH,1,Zürich,1520968,2012,NA,4
Wirtschaftswissenschaften,BE,2,Bern,1034977,2012,NA,1
Wirtschaftswissenschaften,LU,3,Luzern,409557,2012,NA,6
Wirtschaftswissenschaften,UR,4,Uri,36433,2012,NA,0
Wirtschaftswissenschaften,SZ,5,Schwyz,159165,2012,NA,0
Wirtschaftswissenschaften,OW,6,Obwalden,37841,2012,NA,0.5
Wirtschaftswissenschaften,GL,8,Glarus,40403,2012,NA,0
Wirtschaftswissenschaften,ZG,9,Zug,126837,2012,NA,1
Wirtschaftswissenschaften,FR,10,Freiburg,318714,2012,NA,0
Wirtschaftswissenschaften,SO,11,Solothurn,273194,2012,NA,15
Wirtschaftswissenschaften,BL,13,Basel-Landschaft,288132,2012,NA,60
Wirtschaftswissenschaften,SH,14,Schaffhausen,81991,2012,NA,2
Wirtschaftswissenschaften,AI,16,Appenzell Innerrhoden,16145,2012,NA,0
Wirtschaftswissenschaften,SG,17,St. Gallen,507697,2012,NA,2
Wirtschaftswissenschaften,GR,18,Graubünden,198379,2012,NA,1
Wirtschaftswissenschaften,AG,19,Aargau,677387,2012,NA,25
Wirtschaftswissenschaften,TG,20,Thurgau,276472,2012,NA,0
Wirtschaftswissenschaften,TI,21,Tessin,353343,2012,NA,3
Wirtschaftswissenschaften,VD,22,Waadt,799145,2012,NA,0
Wirtschaftswissenschaften,VS,23,Wallis,343955,2012,NA,0
Wirtschaftswissenschaften,NE,24,Neuenburg,176850,2012,NA,0
Wirtschaftswissenschaften,GE,25,Genf,499480,2012,NA,0
Wirtschaftswissenschaften,JU,26,Jura,73419,2012,NA,0
Philosophie II,BS,12,Basel-Stadt,194766,2012,NA,100
Philosophie II,ZH,1,Zürich,1520968,2012,NA,9
Philosophie II,BE,2,Bern,1034977,2012,NA,35
Philosophie II,LU,3,Luzern,409557,2012,NA,24
Philosophie II,UR,4,Uri,36433,2012,NA,2
Philosophie II,SZ,5,Schwyz,159165,2012,NA,3
Philosophie II,OW,6,Obwalden,37841,2012,NA,3
Philosophie II,GL,8,Glarus,40403,2012,NA,0
Philosophie II,ZG,9,Zug,126837,2012,NA,2
Philosophie II,FR,10,Freiburg,318714,2012,NA,6
Philosophie II,SO,11,Solothurn,273194,2012,NA,18
Philosophie II,BL,13,Basel-Landschaft,288132,2012,NA,85
Philosophie II,SH,14,Schaffhausen,81991,2012,NA,1
Philosophie II,AI,16,Appenzell Innerrhoden,16145,2012,NA,3
Philosophie II,SG,17,St. Gallen,507697,2012,NA,6
Philosophie II,GR,18,Graubünden,198379,2012,NA,4
Philosophie II,AG,19,Aargau,677387,2012,NA,47
Philosophie II,TG,20,Thurgau,276472,2012,NA,2
Philosophie II,TI,21,Tessin,353343,2012,NA,15
Philosophie II,VD,22,Waadt,799145,2012,NA,1
Philosophie II,VS,23,Wallis,343955,2012,NA,12
Philosophie II,NE,24,Neuenburg,176850,2012,NA,2
Philosophie II,GE,25,Genf,499480,2012,NA,0
Philosophie II,JU,26,Jura,73419,2012,NA,3
Universität Basel,BS,12,Basel-Stadt,194766,2012,NA,2
Universität Basel,ZH,1,Zürich,1520968,2012,NA,6
Universität Basel,BE,2,Bern,1034977,2012,NA,4
Universität Basel,LU,3,Luzern,409557,2012,NA,3
Universität Basel,UR,4,Uri,36433,2012,NA,0
Universität Basel,SZ,5,Schwyz,159165,2012,NA,1
Universität Basel,OW,6,Obwalden,37841,2012,NA,0.5
Universität Basel,GL,8,Glarus,40403,2012,NA,0
Universität Basel,ZG,9,Zug,126837,2012,NA,0
Universität Basel,FR,10,Freiburg,318714,2012,NA,1
Universität Basel,SO,11,Solothurn,273194,2012,NA,2
Universität Basel,BL,13,Basel-Landschaft,288132,2012,NA,2
Universität Basel,SH,14,Schaffhausen,81991,2012,NA,0
Universität Basel,AI,16,Appenzell Innerrhoden,16145,2012,NA,0
Universität Basel,SG,17,St. Gallen,507697,2012,NA,1
Universität Basel,GR,18,Graubünden,198379,2012,NA,0
Universität Basel,AG,19,Aargau,677387,2012,NA,3
Universität Basel,TG,20,Thurgau,276472,2012,NA,0
Universität Basel,TI,21,Tessin,353343,2012,NA,0
Universität Basel,VD,22,Waadt,799145,2012,NA,0
Universität Basel,VS,23,Wallis,343955,2012,NA,0
Universität Basel,NE,24,Neuenburg,176850,2012,NA,0
Universität Basel,GE,25,Genf,499480,2012,NA,0
Universität Basel,JU,26,Jura,73419,2012,NA,0
Theologie,NW,7,Nidwalden,43223,2012,NA,0
Jurisprudenz,NW,7,Nidwalden,43223,2012,NA,0
Medizin,NW,7,Nidwalden,43223,2012,NA,0.5
Philosophie I,NW,7,Nidwalden,43223,2012,NA,2
Psychologie,NW,7,Nidwalden,43223,2012,NA,0.5
Wirtschaftswissenschaften,NW,7,Nidwalden,43223,2012,NA,0.5
Philosophie II,NW,7,Nidwalden,43223,2012,NA,3
Universität Basel,NW,7,Nidwalden,43223,2012,NA,0.5
Theologie,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Jurisprudenz,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Medizin,AR,15,Appenzell Ausserrhoden,55234,2012,NA,5
Philosophie I,AR,15,Appenzell Ausserrhoden,55234,2012,NA,2.5
Psychologie,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0.5
Wirtschaftswissenschaften,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Philosophie II,AR,15,Appenzell Ausserrhoden,55234,2012,NA,3
Universität Basel,AR,15,Appenzell Ausserrhoden,55234,2012,NA,0
Theologie,BS,12,Basel-Stadt,194766,2013,NA,1
Theologie,ZH,1,Zürich,1520968,2013,NA,0
Theologie,BE,2,Bern,1034977,2013,NA,1
Theologie,LU,3,Luzern,409557,2013,NA,0
Theologie,UR,4,Uri,36433,2013,NA,0
Theologie,SZ,5,Schwyz,159165,2013,NA,0
Theologie,OW,6,Obwalden,37841,2013,NA,0
Theologie,GL,8,Glarus,40403,2013,NA,0
Theologie,ZG,9,Zug,126837,2013,NA,0
Theologie,FR,10,Freiburg,318714,2013,NA,0
Theologie,SO,11,Solothurn,273194,2013,NA,0
Theologie,BL,13,Basel-Landschaft,288132,2013,NA,3
Theologie,SH,14,Schaffhausen,81991,2013,NA,0
Theologie,AI,16,Appenzell Innerrhoden,16145,2013,NA,0
Theologie,SG,17,St. Gallen,507697,2013,NA,0
Theologie,GR,18,Graubünden,198379,2013,NA,0
Theologie,AG,19,Aargau,677387,2013,NA,0
Theologie,TG,20,Thurgau,276472,2013,NA,0
Theologie,TI,21,Tessin,353343,2013,NA,0
Theologie,VD,22,Waadt,799145,2013,NA,0
Theologie,VS,23,Wallis,343955,2013,NA,0
Theologie,NE,24,Neuenburg,176850,2013,NA,0
Theologie,GE,25,Genf,499480,2013,NA,0
Theologie,JU,26,Jura,73419,2013,NA,0
Jurisprudenz,BS,12,Basel-Stadt,194766,2013,NA,4
Jurisprudenz,ZH,1,Zürich,1520968,2013,NA,0
Jurisprudenz,BE,2,Bern,1034977,2013,NA,1
Jurisprudenz,LU,3,Luzern,409557,2013,NA,0
Jurisprudenz,UR,4,Uri,36433,2013,NA,0
Jurisprudenz,SZ,5,Schwyz,159165,2013,NA,0
Jurisprudenz,OW,6,Obwalden,37841,2013,NA,0
Jurisprudenz,GL,8,Glarus,40403,2013,NA,0
Jurisprudenz,ZG,9,Zug,126837,2013,NA,0
Jurisprudenz,FR,10,Freiburg,318714,2013,NA,2
Jurisprudenz,SO,11,Solothurn,273194,2013,NA,0
Jurisprudenz,BL,13,Basel-Landschaft,288132,2013,NA,4
Jurisprudenz,SH,14,Schaffhausen,81991,2013,NA,1
Jurisprudenz,AI,16,Appenzell Innerrhoden,16145,2013,NA,0
Jurisprudenz,SG,17,St. Gallen,507697,2013,NA,0
Jurisprudenz,GR,18,Graubünden,198379,2013,NA,0
Jurisprudenz,AG,19,Aargau,677387,2013,NA,2
Jurisprudenz,TG,20,Thurgau,276472,2013,NA,0
Jurisprudenz,TI,21,Tessin,353343,2013,NA,0
Jurisprudenz,VD,22,Waadt,799145,2013,NA,1
Jurisprudenz,VS,23,Wallis,343955,2013,NA,0
Jurisprudenz,NE,24,Neuenburg,176850,2013,NA,1
Jurisprudenz,GE,25,Genf,499480,2013,NA,0
Jurisprudenz,JU,26,Jura,73419,2013,NA,0
Medizin,BS,12,Basel-Stadt,194766,2013,NA,3
Medizin,ZH,1,Zürich,1520968,2013,NA,4
Medizin,BE,2,Bern,1034977,2013,NA,1
Medizin,LU,3,Luzern,409557,2013,NA,1
Medizin,UR,4,Uri,36433,2013,NA,0
Medizin,SZ,5,Schwyz,159165,2013,NA,0
Medizin,OW,6,Obwalden,37841,2013,NA,0
Medizin,GL,8,Glarus,40403,2013,NA,0
Medizin,ZG,9,Zug,126837,2013,NA,0
Medizin,FR,10,Freiburg,318714,2013,NA,0
Medizin,SO,11,Solothurn,273194,2013,NA,2
Medizin,BL,13,Basel-Landschaft,288132,2013,NA,2
Medizin,SH,14,Schaffhausen,81991,2013,NA,1
Medizin,AI,16,Appenzell Innerrhoden,16145,2013,NA,0
Medizin,SG,17,St. Gallen,507697,2013,NA,2
Medizin,GR,18,Graubünden,198379,2013,NA,2
Medizin,AG,19,Aargau,677387,2013,NA,5
Medizin,TG,20,Thurgau,276472,2013,NA,0
Medizin,TI,21,Tessin,353343,2013,NA,1
Medizin,VD,22,Waadt,799145,2013,NA,1
Medizin,VS,23,Wallis,343955,2013,NA,0
Medizin,NE,24,Neuenburg,176850,2013,NA,0
Medizin,GE,25,Genf,499480,2013,NA,1
Medizin,JU,26,Jura,73419,2013,NA,1
Philosophie I,BS,12,Basel-Stadt,194766,2013,NA,20
Philosophie I,ZH,1,Zürich,1520968,2013,NA,3
Philosophie I,BE,2,Bern,1034977,2013,NA,5
Philosophie I,LU,3,Luzern,409557,2013,NA,3
Philosophie I,UR,4,Uri,36433,2013,NA,0
Philosophie I,SZ,5,Schwyz,159165,2013,NA,0
Philosophie I,OW,6,Obwalden,37841,2013,NA,0
Philosophie I,GL,8,Glarus,40403,2013,NA,0
Philosophie I,ZG,9,Zug,126837,2013,NA,2
Philosophie I,FR,10,Freiburg,318714,2013,NA,1
Philosophie I,SO,11,Solothurn,273194,2013,NA,3
Philosophie I,BL,13,Basel-Landschaft,288132,2013,NA,16
Philosophie I,SH,14,Schaffhausen,81991,2013,NA,3
Philosophie I,AI,16,Appenzell Innerrhoden,16145,2013,NA,0
Philosophie I,SG,17,St. Gallen,507697,2013,NA,2
Philosophie I,GR,18,Graubünden,198379,2013,NA,3
Philosophie I,AG,19,Aargau,677387,2013,NA,11
Philosophie I,TG,20,Thurgau,276472,2013,NA,1
Philosophie I,TI,21,Tessin,353343,2013,NA,0
Philosophie I,VD,22,Waadt,799145,2013,NA,1
Philosophie I,VS,23,Wallis,343955,2013,NA,0
Philosophie I,NE,24,Neuenburg,176850,2013,NA,0
Philosophie I,GE,25,Genf,499480,2013,NA,0
Philosophie I,JU,26,Jura,73419,2013,NA,0
Psychologie,BS,12,Basel-Stadt,194766,2013,NA,0
Psychologie,ZH,1,Zürich,1520968,2013,NA,1
Psychologie,BE,2,Bern,1034977,2013,NA,0
Psychologie,LU,3,Luzern,409557,2013,NA,1
Psychologie,UR,4,Uri,36433,2013,NA,0
Psychologie,SZ,5,Schwyz,159165,2013,NA,0
Psychologie,OW,6,Obwalden,37841,2013,NA,0
Psychologie,GL,8,Glarus,40403,2013,NA,0
Psychologie,ZG,9,Zug,126837,2013,NA,0
Psychologie,FR,10,Freiburg,318714,2013,NA,0
Psychologie,SO,11,Solothurn,273194,2013,NA,1
Psychologie,BL,13,Basel-Landschaft,288132,2013,NA,0
Psychologie,SH,14,Schaffhausen,81991,2013,NA,0
Psychologie,AI,16,Appenzell Innerrhoden,16145,2013,NA,0
Psychologie,SG,17,St. Gallen,507697,2013,NA,0
Psychologie,GR,18,Graubünden,198379,2013,NA,1
Psychologie,AG,19,Aargau,677387,2013,NA,2
Psychologie,TG,20,Thurgau,276472,2013,NA,0
Psychologie,TI,21,Tessin,353343,2013,NA,0
Psychologie,VD,22,Waadt,799145,2013,NA,0
Psychologie,VS,23,Wallis,343955,2013,NA,0
Psychologie,NE,24,Neuenburg,176850,2013,NA,0
Psychologie,GE,25,Genf,499480,2013,NA,0
Psychologie,JU,26,Jura,73419,2013,NA,0
Wirtschaftswissenschaften,BS,12,Basel-Stadt,194766,2013,NA,7
Wirtschaftswissenschaften,ZH,1,Zürich,1520968,2013,NA,0
Wirtschaftswissenschaften,BE,2,Bern,1034977,2013,NA,1
Wirtschaftswissenschaften,LU,3,Luzern,409557,2013,NA,0
Wirtschaftswissenschaften,UR,4,Uri,36433,2013,NA,0
Wirtschaftswissenschaften,SZ,5,Schwyz,159165,2013,NA,0
Wirtschaftswissenschaften,OW,6,Obwalden,37841,2013,NA,0
Wirtschaftswissenschaften,GL,8,Glarus,40403,2013,NA,0
Wirtschaftswissenschaften,ZG,9,Zug,126837,2013,NA,0
Wirtschaftswissenschaften,FR,10,Freiburg,318714,2013,NA,0
Wirtschaftswissenschaften,SO,11,Solothurn,273194,2013,NA,1
Wirtschaftswissenschaften,BL,13,Basel-Landschaft,288132,2013,NA,10
Wirtschaftswissenschaften,SH,14,Schaffhausen,81991,2013,NA,0
Wirtschaftswissenschaften,AI,16,Appenzell Innerrhoden,16145,2013,NA,0
Wirtschaftswissenschaften,SG,17,St. Gallen,507697,2013,NA,0
Wirtschaftswissenschaften,GR,18,Graubünden,198379,2013,NA,0
Wirtschaftswissenschaften,AG,19,Aargau,677387,2013,NA,0
Wirtschaftswissenschaften,TG,20,Thurgau,276472,2013,NA,0
Wirtschaftswissenschaften,TI,21,Tessin,353343,2013,NA,0
Wirtschaftswissenschaften,VD,22,Waadt,799145,2013,NA,0
Wirtschaftswissenschaften,VS,23,Wallis,343955,2013,NA,0
Wirtschaftswissenschaften,NE,24,Neuenburg,176850,2013,NA,0
Wirtschaftswissenschaften,GE,25,Genf,499480,2013,NA,0
Wirtschaftswissenschaften,JU,26,Jura,73419,2013,NA,0
Philosophie II,BS,12,Basel-Stadt,194766,2013,NA,6
Philosophie II,ZH,1,Zürich,1520968,2013,NA,2
Philosophie II,BE,2,Bern,1034977,2013,NA,3
Philosophie II,LU,3,Luzern,409557,2013,NA,0
Philosophie II,UR,4,Uri,36433,2013,NA,0
Philosophie II,SZ,5,Schwyz,159165,2013,NA,0
Philosophie II,OW,6,Obwalden,37841,2013,NA,0
Philosophie II,GL,8,Glarus,40403,2013,NA,0
Philosophie II,ZG,9,Zug,126837,2013,NA,1
Philosophie II,FR,10,Freiburg,318714,2013,NA,3
Philosophie II,SO,11,Solothurn,273194,2013,NA,1
Philosophie II,BL,13,Basel-Landschaft,288132,2013,NA,3
Philosophie II,SH,14,Schaffhausen,81991,2013,NA,0
Philosophie II,AI,16,Appenzell Innerrhoden,16145,2013,NA,0
Philosophie II,SG,17,St. Gallen,507697,2013,NA,2
Philosophie II,GR,18,Graubünden,198379,2013,NA,0
Philosophie II,AG,19,Aargau,677387,2013,NA,1
Philosophie II,TG,20,Thurgau,276472,2013,NA,0
Philosophie II,TI,21,Tessin,353343,2013,NA,1
Philosophie II,VD,22,Waadt,799145,2013,NA,1
Philosophie II,VS,23,Wallis,343955,2013,NA,0
Philosophie II,NE,24,Neuenburg,176850,2013,NA,1
Philosophie II,GE,25,Genf,499480,2013,NA,0
Philosophie II,JU,26,Jura,73419,2013,NA,0
Universität Basel,BS,12,Basel-Stadt,194766,2013,NA,0
Universität Basel,ZH,1,Zürich,1520968,2013,NA,0
Universität Basel,BE,2,Bern,1034977,2013,NA,1
Universität Basel,LU,3,Luzern,409557,2013,NA,0
