id,film,zustand,tomatometer
75,F3,betrunken,30
75,F4,betrunken,56
75,F5,betrunken,54
75,F6,betrunken,47
75,F7,betrunken,42
75,F8,betrunken,59
75,F9,betrunken,50
75,F10,betrunken,44
75,F11,betrunken,58
75,F12,betrunken,61
75,F13,betrunken,68
75,F14,betrunken,64
75,F15,betrunken,45
76,F1,nuechtern,21
76,F2,nuechtern,26
76,F3,nuechtern,23
76,F4,nuechtern,40
76,F5,nuechtern,34
76,F6,nuechtern,30
76,F7,nuechtern,30
76,F8,nuechtern,36
76,F9,nuechtern,39
76,F10,nuechtern,36
76,F11,nuechtern,18
76,F12,nuechtern,21
76,F13,nuechtern,19
76,F14,nuechtern,28
76,F15,nuechtern,30
76,F1,betrunken,64
76,F2,betrunken,55
76,F3,betrunken,39
76,F4,betrunken,49
76,F5,betrunken,74
76,F6,betrunken,56
76,F7,betrunken,62
76,F8,betrunken,89
76,F9,betrunken,54
76,F10,betrunken,46
76,F11,betrunken,73
76,F12,betrunken,63
76,F13,betrunken,86
76,F14,betrunken,67
76,F15,betrunken,52
77,F1,nuechtern,42
77,F2,nuechtern,19
77,F3,nuechtern,16
77,F4,nuechtern,30
77,F5,nuechtern,27
77,F6,nuechtern,25
77,F7,nuechtern,31
77,F8,nuechtern,39
77,F9,nuechtern,36
77,F10,nuechtern,39
77,F11,nuechtern,32
77,F12,nuechtern,11
77,F13,nuechtern,29
77,F14,nuechtern,30
77,F15,nuechtern,22
77,F1,betrunken,48
77,F2,betrunken,53
77,F3,betrunken,36
77,F4,betrunken,50
77,F5,betrunken,66
77,F6,betrunken,53
77,F7,betrunken,40
77,F8,betrunken,63
77,F9,betrunken,54
77,F10,betrunken,58
77,F11,betrunken,40
77,F12,betrunken,52
77,F13,betrunken,60
77,F14,betrunken,55
77,F15,betrunken,41
78,F1,nuechtern,43
78,F2,nuechtern,35
78,F3,nuechtern,17
78,F4,nuechtern,36
78,F5,nuechtern,50
78,F6,nuechtern,35
78,F7,nuechtern,39
78,F8,nuechtern,49
78,F9,nuechtern,38
78,F10,nuechtern,28
78,F11,nuechtern,24
78,F12,nuechtern,28
78,F13,nuechtern,13
78,F14,nuechtern,26
78,F15,nuechtern,34
78,F1,betrunken,64
78,F2,betrunken,43
78,F3,betrunken,27
78,F4,betrunken,44
78,F5,betrunken,64
78,F6,betrunken,65
78,F7,betrunken,47
78,F8,betrunken,59
78,F9,betrunken,51
78,F10,betrunken,63
78,F11,betrunken,47
78,F12,betrunken,51
78,F13,betrunken,49
78,F14,betrunken,58
78,F15,betrunken,38
79,F1,nuechtern,35
79,F2,nuechtern,17
79,F3,nuechtern,16
79,F4,nuechtern,23
79,F5,nuechtern,24
79,F6,nuechtern,41
79,F7,nuechtern,27
79,F8,nuechtern,32
79,F9,nuechtern,21
79,F10,nuechtern,25
79,F11,nuechtern,7
79,F12,nuechtern,23
79,F13,nuechtern,18
79,F14,nuechtern,29
79,F15,nuechtern,23
79,F1,betrunken,65
79,F2,betrunken,56
79,F3,betrunken,38
79,F4,betrunken,49
79,F5,betrunken,66
79,F6,betrunken,48
79,F7,betrunken,68
79,F8,betrunken,70
79,F9,betrunken,63
79,F10,betrunken,76
79,F11,betrunken,66
79,F12,betrunken,79
79,F13,betrunken,71
79,F14,betrunken,71
79,F15,betrunken,61
80,F1,nuechtern,25
80,F2,nuechtern,23
80,F3,nuechtern,17
80,F4,nuechtern,23
80,F5,nuechtern,25
80,F6,nuechtern,45
80,F7,nuechtern,21
80,F8,nuechtern,26
80,F9,nuechtern,37
80,F10,nuechtern,36
80,F11,nuechtern,21
80,F12,nuechtern,25
80,F13,nuechtern,27
80,F14,nuechtern,41
80,F15,nuechtern,19
80,F1,betrunken,56
80,F2,betrunken,35
80,F3,betrunken,31
80,F4,betrunken,31
80,F5,betrunken,46
80,F6,betrunken,48
80,F7,betrunken,49
80,F8,betrunken,67
80,F9,betrunken,59
80,F10,betrunken,47
80,F11,betrunken,48
80,F12,betrunken,51
80,F13,betrunken,51
80,F14,betrunken,48
80,F15,betrunken,49
81,F1,nuechtern,43
81,F2,nuechtern,19
81,F3,nuechtern,21
81,F4,nuechtern,33
81,F5,nuechtern,41
81,F6,nuechtern,44
81,F7,nuechtern,41
81,F8,nuechtern,57
81,F9,nuechtern,43
81,F10,nuechtern,36
81,F11,nuechtern,21
81,F12,nuechtern,24
81,F13,nuechtern,20
81,F14,nuechtern,34
81,F15,nuechtern,33
81,F1,betrunken,68
81,F2,betrunken,45
81,F3,betrunken,37
81,F4,betrunken,54
81,F5,betrunken,66
81,F6,betrunken,58
81,F7,betrunken,72
81,F8,betrunken,66
81,F9,betrunken,51
81,F10,betrunken,58
81,F11,betrunken,53
81,F12,betrunken,50
81,F13,betrunken,74
81,F14,betrunken,50
81,F15,betrunken,49
82,F1,nuechtern,38
82,F2,nuechtern,24
82,F3,nuechtern,21
82,F4,nuechtern,35
82,F5,nuechtern,18
82,F6,nuechtern,17
82,F7,nuechtern,37
82,F8,nuechtern,28
82,F9,nuechtern,31
82,F10,nuechtern,24
82,F11,nuechtern,35
82,F12,nuechtern,35
82,F13,nuechtern,18
82,F14,nuechtern,34
82,F15,nuechtern,22
82,F1,betrunken,55
82,F2,betrunken,38
82,F3,betrunken,39
82,F4,betrunken,44
82,F5,betrunken,59
82,F6,betrunken,45
82,F7,betrunken,49
82,F8,betrunken,70
82,F9,betrunken,45
82,F10,betrunken,63
82,F11,betrunken,36
82,F12,betrunken,51
82,F13,betrunken,58
82,F14,betrunken,56
82,F15,betrunken,50
83,F1,nuechtern,41
83,F2,nuechtern,25
83,F3,nuechtern,6
83,F4,nuechtern,25
83,F5,nuechtern,43
83,F6,nuechtern,34
83,F7,nuechtern,39
83,F8,nuechtern,43
83,F9,nuechtern,43
83,F10,nuechtern,35
83,F11,nuechtern,29
83,F12,nuechtern,29
83,F13,nuechtern,11
83,F14,nuechtern,26
83,F15,nuechtern,29
83,F1,betrunken,63
83,F2,betrunken,46
83,F3,betrunken,43
83,F4,betrunken,37
83,F5,betrunken,61
83,F6,betrunken,36
83,F7,betrunken,42
83,F8,betrunken,56
83,F9,betrunken,51
83,F10,betrunken,45
83,F11,betrunken,48
83,F12,betrunken,52
83,F13,betrunken,60
83,F14,betrunken,63
83,F15,betrunken,42
84,F1,nuechtern,40
84,F2,nuechtern,22
84,F3,nuechtern,15
84,F4,nuechtern,24
84,F5,nuechtern,36
84,F6,nuechtern,43
84,F7,nuechtern,30
84,F8,nuechtern,36
84,F9,nuechtern,31
84,F10,nuechtern,36
84,F11,nuechtern,32
84,F12,nuechtern,25
84,F13,nuechtern,30
84,F14,nuechtern,28
84,F15,nuechtern,29
84,F1,betrunken,55
84,F2,betrunken,48
84,F3,betrunken,44
84,F4,betrunken,34
84,F5,betrunken,66
84,F6,betrunken,49
84,F7,betrunken,35
84,F8,betrunken,46
84,F9,betrunken,62
84,F10,betrunken,54
84,F11,betrunken,46
84,F12,betrunken,49
84,F13,betrunken,47
84,F14,betrunken,51
84,F15,betrunken,57
85,F1,nuechtern,35
85,F2,nuechtern,15
85,F3,nuechtern,31
85,F4,nuechtern,24
85,F5,nuechtern,21
85,F6,nuechtern,30
85,F7,nuechtern,28
85,F8,nuechtern,51
85,F9,nuechtern,41
85,F10,nuechtern,24
85,F11,nuechtern,20
85,F12,nuechtern,14
85,F13,nuechtern,17
85,F14,nuechtern,25
85,F15,nuechtern,34
85,F1,betrunken,52
85,F2,betrunken,38
85,F3,betrunken,41
85,F4,betrunken,43
85,F5,betrunken,60
85,F6,betrunken,53
85,F7,betrunken,47
85,F8,betrunken,60
85,F9,betrunken,43
85,F10,betrunken,42
85,F11,betrunken,46
85,F12,betrunken,44
85,F13,betrunken,56
85,F14,betrunken,58
85,F15,betrunken,49
86,F1,nuechtern,36
86,F2,nuechtern,41
86,F3,nuechtern,28
86,F4,nuechtern,49
86,F5,nuechtern,48
86,F6,nuechtern,31
86,F7,nuechtern,27
86,F8,nuechtern,48
86,F9,nuechtern,37
86,F10,nuechtern,44
86,F11,nuechtern,36
86,F12,nuechtern,41
86,F13,nuechtern,26
86,F14,nuechtern,35
86,F15,nuechtern,23
86,F1,betrunken,73
86,F2,betrunken,69
86,F3,betrunken,45
86,F4,betrunken,45
86,F5,betrunken,69
86,F6,betrunken,61
86,F7,betrunken,56
86,F8,betrunken,71
86,F9,betrunken,59
86,F10,betrunken,62
86,F11,betrunken,62
86,F12,betrunken,68
86,F13,betrunken,75
86,F14,betrunken,60
86,F15,betrunken,55
87,F1,nuechtern,36
87,F2,nuechtern,15
87,F3,nuechtern,9
87,F4,nuechtern,25
87,F5,nuechtern,36
87,F6,nuechtern,45
87,F7,nuechtern,35
87,F8,nuechtern,31
87,F9,nuechtern,33
87,F10,nuechtern,32
87,F11,nuechtern,31
87,F12,nuechtern,13
87,F13,nuechtern,20
87,F14,nuechtern,38
87,F15,nuechtern,11
87,F1,betrunken,78
87,F2,betrunken,49
87,F3,betrunken,36
87,F4,betrunken,56
87,F5,betrunken,76
87,F6,betrunken,58
87,F7,betrunken,59
87,F8,betrunken,77
87,F9,betrunken,69
87,F10,betrunken,72
87,F11,betrunken,70
87,F12,betrunken,59
87,F13,betrunken,60
87,F14,betrunken,76
87,F15,betrunken,37
88,F1,nuechtern,36
88,F2,nuechtern,34
88,F3,nuechtern,12
88,F4,nuechtern,29
88,F5,nuechtern,30
88,F6,nuechtern,42
88,F7,nuechtern,32
88,F8,nuechtern,37
88,F9,nuechtern,26
88,F10,nuechtern,34
88,F11,nuechtern,27
88,F12,nuechtern,21
88,F13,nuechtern,10
88,F14,nuechtern,37
88,F15,nuechtern,14
88,F1,betrunken,61
88,F2,betrunken,53
88,F3,betrunken,48
88,F4,betrunken,51
88,F5,betrunken,68
88,F6,betrunken,66
88,F7,betrunken,57
88,F8,betrunken,69
88,F9,betrunken,52
88,F10,betrunken,56
88,F11,betrunken,49
88,F12,betrunken,54
88,F13,betrunken,66
88,F14,betrunken,61
88,F15,betrunken,41
89,F1,nuechtern,40
89,F2,nuechtern,18
89,F3,nuechtern,21
89,F4,nuechtern,47
89,F5,nuechtern,26
89,F6,nuechtern,27
89,F7,nuechtern,31
89,F8,nuechtern,52
89,F9,nuechtern,34
89,F10,nuechtern,30
89,F11,nuechtern,32
89,F12,nuechtern,27
89,F13,nuechtern,16
89,F14,nuechtern,23
89,F15,nuechtern,21
89,F1,betrunken,73
89,F2,betrunken,63
89,F3,betrunken,56
89,F4,betrunken,68
89,F5,betrunken,79
89,F6,betrunken,71
89,F7,betrunken,72
89,F8,betrunken,80
89,F9,betrunken,58
89,F10,betrunken,67
89,F11,betrunken,70
89,F12,betrunken,57
89,F13,betrunken,76
89,F14,betrunken,78
89,F15,betrunken,64
90,F1,nuechtern,37
90,F2,nuechtern,43
90,F3,nuechtern,20
90,F4,nuechtern,31
90,F5,nuechtern,35
90,F6,nuechtern,46
90,F7,nuechtern,30
90,F8,nuechtern,43
90,F9,nuechtern,31
90,F10,nuechtern,28
90,F11,nuechtern,20
90,F12,nuechtern,35
90,F13,nuechtern,19
90,F14,nuechtern,44
90,F15,nuechtern,23
90,F1,betrunken,55
90,F2,betrunken,56
90,F3,betrunken,35
90,F4,betrunken,28
90,F5,betrunken,65
90,F6,betrunken,52
90,F7,betrunken,47
90,F8,betrunken,61
90,F9,betrunken,51
90,F10,betrunken,53
90,F11,betrunken,34
90,F12,betrunken,63
90,F13,betrunken,64
90,F14,betrunken,49
90,F15,betrunken,39
91,F1,nuechtern,31
91,F2,nuechtern,24
91,F3,nuechtern,16
91,F4,nuechtern,24
91,F5,nuechtern,42
91,F6,nuechtern,28
91,F7,nuechtern,31
91,F8,nuechtern,37
91,F9,nuechtern,23
91,F10,nuechtern,36
91,F11,nuechtern,27
91,F12,nuechtern,25
91,F13,nuechtern,19
91,F14,nuechtern,40
91,F15,nuechtern,16
91,F1,betrunken,60
91,F2,betrunken,61
91,F3,betrunken,51
91,F4,betrunken,55
91,F5,betrunken,66
91,F6,betrunken,59
91,F7,betrunken,50
91,F8,betrunken,79
91,F9,betrunken,69
91,F10,betrunken,74
91,F11,betrunken,65
91,F12,betrunken,68
91,F13,betrunken,57
91,F14,betrunken,72
91,F15,betrunken,57
92,F1,nuechtern,27
92,F2,nuechtern,41
92,F3,nuechtern,19
92,F4,nuechtern,27
92,F5,nuechtern,28
92,F6,nuechtern,25
92,F7,nuechtern,27
92,F8,nuechtern,37
92,F9,nuechtern,31
92,F10,nuechtern,37
92,F11,nuechtern,26
92,F12,nuechtern,22
92,F13,nuechtern,22
92,F14,nuechtern,29
92,F15,nuechtern,15
92,F1,betrunken,54
92,F2,betrunken,50
92,F3,betrunken,48
92,F4,betrunken,48
92,F5,betrunken,65
92,F6,betrunken,57
92,F7,betrunken,60
92,F8,betrunken,58
92,F9,betrunken,55
92,F10,betrunken,70
92,F11,betrunken,53
92,F12,betrunken,64
92,F13,betrunken,65
92,F14,betrunken,97
92,F15,betrunken,49
93,F1,nuechtern,36
93,F2,nuechtern,34
93,F3,nuechtern,18
93,F4,nuechtern,38
93,F5,nuechtern,45
93,F6,nuechtern,44
93,F7,nuechtern,39
93,F8,nuechtern,49
93,F9,nuechtern,47
93,F10,nuechtern,44
93,F11,nuechtern,44
93,F12,nuechtern,32
93,F13,nuechtern,33
93,F14,nuechtern,39
93,F15,nuechtern,29
93,F1,betrunken,69
93,F2,betrunken,49
93,F3,betrunken,49
93,F4,betrunken,59
93,F5,betrunken,79
93,F6,betrunken,59
93,F7,betrunken,63
93,F8,betrunken,80
93,F9,betrunken,82
93,F10,betrunken,68
93,F11,betrunken,59
93,F12,betrunken,66
93,F13,betrunken,73
93,F14,betrunken,64
93,F15,betrunken,69
94,F1,nuechtern,37
94,F2,nuechtern,23
94,F3,nuechtern,20
94,F4,nuechtern,13
94,F5,nuechtern,38
94,F6,nuechtern,37
94,F7,nuechtern,32
94,F8,nuechtern,42
94,F9,nuechtern,38
94,F10,nuechtern,29
94,F11,nuechtern,37
94,F12,nuechtern,22
94,F13,nuechtern,18
94,F14,nuechtern,29
94,F15,nuechtern,31
94,F1,betrunken,52
94,F2,betrunken,55
94,F3,betrunken,44
94,F4,betrunken,42
94,F5,betrunken,52
94,F6,betrunken,51
94,F7,betrunken,43
94,F8,betrunken,57
94,F9,betrunken,60
94,F10,betrunken,41
94,F11,betrunken,53
94,F12,betrunken,48
94,F13,betrunken,55
94,F14,betrunken,57
94,F15,betrunken,48
95,F1,nuechtern,35
95,F2,nuechtern,19
95,F3,nuechtern,10
95,F4,nuechtern,48
95,F5,nuechtern,33
95,F6,nuechtern,33
95,F7,nuechtern,41
95,F8,nuechtern,57
95,F9,nuechtern,40
95,F10,nuechtern,33
95,F11,nuechtern,31
95,F12,nuechtern,35
95,F13,nuechtern,44
95,F14,nuechtern,36
95,F15,nuechtern,38
95,F1,betrunken,57
95,F2,betrunken,50
95,F3,betrunken,40
95,F4,betrunken,54
95,F5,betrunken,55
95,F6,betrunken,57
95,F7,betrunken,55
95,F8,betrunken,82
95,F9,betrunken,45
95,F10,betrunken,50
95,F11,betrunken,48
95,F12,betrunken,49
95,F13,betrunken,65
95,F14,betrunken,59
95,F15,betrunken,47
96,F1,nuechtern,30
96,F2,nuechtern,33
96,F3,nuechtern,31
96,F4,nuechtern,37
96,F5,nuechtern,45
96,F6,nuechtern,56
96,F7,nuechtern,50
96,F8,nuechtern,33
96,F9,nuechtern,50
96,F10,nuechtern,34
96,F11,nuechtern,52
96,F12,nuechtern,43
96,F13,nuechtern,44
96,F14,nuechtern,52
96,F15,nuechtern,32
96,F1,betrunken,66
96,F2,betrunken,65
96,F3,betrunken,48
96,F4,betrunken,68
96,F5,betrunken,78
96,F6,betrunken,77
96,F7,betrunken,63
96,F8,betrunken,89
96,F9,betrunken,64
96,F10,betrunken,79
96,F11,betrunken,71
96,F12,betrunken,75
96,F13,betrunken,78
96,F14,betrunken,75
96,F15,betrunken,63
97,F1,nuechtern,46
97,F2,nuechtern,31
97,F3,nuechtern,12
97,F4,nuechtern,21
97,F5,nuechtern,34
97,F6,nuechtern,36
97,F7,nuechtern,41
97,F8,nuechtern,34
97,F9,nuechtern,42
97,F10,nuechtern,39
97,F11,nuechtern,33
97,F12,nuechtern,31
97,F13,nuechtern,23
97,F14,nuechtern,40
97,F15,nuechtern,25
97,F1,betrunken,85
97,F2,betrunken,68
97,F3,betrunken,59
97,F4,betrunken,52
97,F5,betrunken,65
97,F6,betrunken,68
97,F7,betrunken,55
97,F8,betrunken,79
97,F9,betrunken,73
97,F10,betrunken,62
97,F11,betrunken,62
97,F12,betrunken,77
97,F13,betrunken,82
97,F14,betrunken,81
97,F15,betrunken,54
98,F1,nuechtern,31
98,F2,nuechtern,37
98,F3,nuechtern,14
98,F4,nuechtern,30
98,F5,nuechtern,37
98,F6,nuechtern,52
98,F7,nuechtern,42
98,F8,nuechtern,41
98,F9,nuechtern,47
98,F10,nuechtern,36
98,F11,nuechtern,29
98,F12,nuechtern,30
98,F13,nuechtern,39
98,F14,nuechtern,25
98,F15,nuechtern,29
98,F1,betrunken,61
98,F2,betrunken,36
98,F3,betrunken,31
98,F4,betrunken,56
98,F5,betrunken,51
98,F6,betrunken,50
98,F7,betrunken,58
98,F8,betrunken,53
98,F9,betrunken,46
98,F10,betrunken,62
98,F11,betrunken,47
98,F12,betrunken,43
98,F13,betrunken,65
98,F14,betrunken,52
98,F15,betrunken,57
99,F1,nuechtern,57
99,F2,nuechtern,33
99,F3,nuechtern,38
99,F4,nuechtern,27
99,F5,nuechtern,33
99,F6,nuechtern,51
99,F7,nuechtern,39
99,F8,nuechtern,53
99,F9,nuechtern,51
99,F10,nuechtern,45
99,F11,nuechtern,41
99,F12,nuechtern,43
99,F13,nuechtern,41
99,F14,nuechtern,36
99,F15,nuechtern,27
99,F1,betrunken,65
99,F2,betrunken,55
99,F3,betrunken,38
99,F4,betrunken,59
99,F5,betrunken,62
99,F6,betrunken,50
99,F7,betrunken,59
99,F8,betrunken,76
99,F9,betrunken,65
99,F10,betrunken,53
99,F11,betrunken,53
99,F12,betrunken,71
99,F13,betrunken,89
99,F14,betrunken,67
99,F15,betrunken,54
100,F1,nuechtern,23
100,F2,nuechtern,19
100,F3,nuechtern,17
100,F4,nuechtern,18
100,F5,nuechtern,26
100,F6,nuechtern,20
100,F7,nuechtern,28
100,F8,nuechtern,33
100,F9,nuechtern,20
100,F10,nuechtern,30
100,F11,nuechtern,17
100,F12,nuechtern,26
100,F13,nuechtern,19
100,F14,nuechtern,29
100,F15,nuechtern,11
100,F1,betrunken,33
100,F2,betrunken,27
100,F3,betrunken,27
100,F4,betrunken,29
100,F5,betrunken,45
100,F6,betrunken,44
100,F7,betrunken,23
100,F8,betrunken,49
100,F9,betrunken,40
100,F10,betrunken,34
100,F11,betrunken,44
100,F12,betrunken,34
100,F13,betrunken,41
100,F14,betrunken,32
100,F15,betrunken,31
101,F1,nuechtern,41
101,F2,nuechtern,37
101,F3,nuechtern,10
101,F4,nuechtern,23
101,F5,nuechtern,30
101,F6,nuechtern,38
101,F7,nuechtern,28
101,F8,nuechtern,39
101,F9,nuechtern,38
101,F10,nuechtern,26
101,F11,nuechtern,24
101,F12,nuechtern,17
101,F13,nuechtern,18
101,F14,nuechtern,32
101,F15,nuechtern,35
101,F1,betrunken,36
101,F2,betrunken,31
101,F3,betrunken,18
101,F4,betrunken,32
101,F5,betrunken,37
101,F6,betrunken,24
101,F7,betrunken,30
101,F8,betrunken,69
101,F9,betrunken,40
101,F10,betrunken,56
101,F11,betrunken,34
101,F12,betrunken,35
101,F13,betrunken,39
101,F14,betrunken,36
101,F15,betrunken,26
102,F1,nuechtern,36
102,F2,nuechtern,26
102,F3,nuechtern,19
102,F4,nuechtern,30
102,F5,nuechtern,34
102,F6,nuechtern,28
102,F7,nuechtern,28
102,F8,nuechtern,23
102,F9,nuechtern,25
102,F10,nuechtern,43
102,F11,nuechtern,27
102,F12,nuechtern,18
102,F13,nuechtern,21
102,F14,nuechtern,28
102,F15,nuechtern,21
102,F1,betrunken,50
102,F2,betrunken,33
102,F3,betrunken,46
102,F4,betrunken,43
102,F5,betrunken,48
102,F6,betrunken,48
102,F7,betrunken,47
102,F8,betrunken,63
102,F9,betrunken,44
102,F10,betrunken,49
102,F11,betrunken,39
102,F12,betrunken,49
102,F13,betrunken,46
102,F14,betrunken,49
102,F15,betrunken,35
103,F1,nuechtern,31
103,F2,nuechtern,37
103,F3,nuechtern,39
103,F4,nuechtern,33
103,F5,nuechtern,38
103,F6,nuechtern,49
103,F7,nuechtern,31
103,F8,nuechtern,38
103,F9,nuechtern,20
103,F10,nuechtern,40
103,F11,nuechtern,41
103,F12,nuechtern,26
103,F13,nuechtern,34
103,F14,nuechtern,40
103,F15,nuechtern,46
103,F1,betrunken,67
103,F2,betrunken,48
103,F3,betrunken,58
103,F4,betrunken,65
103,F5,betrunken,62
103,F6,betrunken,67
103,F7,betrunken,63
103,F8,betrunken,79
103,F9,betrunken,67
103,F10,betrunken,69
103,F11,betrunken,63
103,F12,betrunken,69
103,F13,betrunken,90
103,F14,betrunken,72
103,F15,betrunken,65
104,F1,nuechtern,32
104,F2,nuechtern,21
104,F3,nuechtern,31
104,F4,nuechtern,34
104,F5,nuechtern,43
104,F6,nuechtern,38
104,F7,nuechtern,31
104,F8,nuechtern,33
104,F9,nuechtern,41
104,F10,nuechtern,29
104,F11,nuechtern,28
104,F12,nuechtern,27
104,F13,nuechtern,27
104,F14,nuechtern,34
104,F15,nuechtern,26
104,F1,betrunken,62
104,F2,betrunken,52
104,F3,betrunken,55
104,F4,betrunken,49
104,F5,betrunken,66
104,F6,betrunken,51
104,F7,betrunken,64
104,F8,betrunken,83
104,F9,betrunken,60
104,F10,betrunken,47
104,F11,betrunken,56
104,F12,betrunken,50
104,F13,betrunken,66
104,F14,betrunken,68
104,F15,betrunken,63
105,F1,nuechtern,49
105,F2,nuechtern,24
105,F3,nuechtern,30
105,F4,nuechtern,32
105,F5,nuechtern,22
105,F6,nuechtern,38
105,F7,nuechtern,42
105,F8,nuechtern,35
105,F9,nuechtern,21
105,F10,nuechtern,18
105,F11,nuechtern,26
105,F12,nuechtern,16
105,F13,nuechtern,39
105,F14,nuechtern,25
105,F15,nuechtern,24
105,F1,betrunken,42
105,F2,betrunken,42
105,F3,betrunken,18
105,F4,betrunken,44
105,F5,betrunken,56
105,F6,betrunken,46
105,F7,betrunken,50
105,F8,betrunken,57
105,F9,betrunken,66
105,F10,betrunken,53
105,F11,betrunken,40
105,F12,betrunken,50
105,F13,betrunken,71
105,F14,betrunken,58
105,F15,betrunken,36
106,F1,nuechtern,25
106,F2,nuechtern,20
106,F3,nuechtern,17
106,F4,nuechtern,28
106,F5,nuechtern,41
106,F6,nuechtern,32
106,F7,nuechtern,21
106,F8,nuechtern,32
106,F9,nuechtern,36
106,F10,nuechtern,33
106,F11,nuechtern,28
106,F12,nuechtern,26
106,F13,nuechtern,30
106,F14,nuechtern,36
106,F15,nuechtern,19
106,F1,betrunken,44
106,F2,betrunken,43
106,F3,betrunken,26
106,F4,betrunken,41
106,F5,betrunken,62
106,F6,betrunken,50
106,F7,betrunken,51
106,F8,betrunken,74
106,F9,betrunken,44
106,F10,betrunken,53
106,F11,betrunken,49
106,F12,betrunken,63
106,F13,betrunken,56
106,F14,betrunken,53
106,F15,betrunken,52
107,F1,nuechtern,33
107,F2,nuechtern,20
107,F3,nuechtern,31
107,F4,nuechtern,33
107,F5,nuechtern,35
107,F6,nuechtern,42
107,F7,nuechtern,35
107,F8,nuechtern,45
107,F9,nuechtern,40
107,F10,nuechtern,33
107,F11,nuechtern,37
107,F12,nuechtern,33
107,F13,nuechtern,36
107,F14,nuechtern,44
107,F15,nuechtern,28
107,F1,betrunken,71
107,F2,betrunken,68
107,F3,betrunken,47
107,F4,betrunken,44
107,F5,betrunken,74
107,F6,betrunken,82
107,F7,betrunken,60
107,F8,betrunken,92
107,F9,betrunken,77
107,F10,betrunken,68
107,F11,betrunken,68
107,F12,betrunken,71
107,F13,betrunken,86
107,F14,betrunken,88
107,F15,betrunken,56
108,F1,nuechtern,33
108,F2,nuechtern,37
108,F3,nuechtern,37
108,F4,nuechtern,31
108,F5,nuechtern,40
108,F6,nuechtern,44
108,F7,nuechtern,32
108,F8,nuechtern,37
108,F9,nuechtern,31
108,F10,nuechtern,36
108,F11,nuechtern,35
108,F12,nuechtern,19
108,F13,nuechtern,30
108,F14,nuechtern,33
108,F15,nuechtern,24
108,F1,betrunken,78
108,F2,betrunken,62
108,F3,betrunken,50
108,F4,betrunken,64
108,F5,betrunken,81
108,F6,betrunken,64
108,F7,betrunken,60
108,F8,betrunken,85
108,F9,betrunken,77
108,F10,betrunken,80
108,F11,betrunken,76
108,F12,betrunken,73
108,F13,betrunken,85
108,F14,betrunken,89
108,F15,betrunken,72
109,F1,nuechtern,42
109,F2,nuechtern,10
109,F3,nuechtern,18
109,F4,nuechtern,30
109,F5,nuechtern,24
109,F6,nuechtern,36
109,F7,nuechtern,33
109,F8,nuechtern,15
109,F9,nuechtern,21
109,F10,nuechtern,27
109,F11,nuechtern,28
109,F12,nuechtern,28
109,F13,nuechtern,15
109,F14,nuechtern,19
109,F15,nuechtern,17
109,F1,betrunken,64
109,F2,betrunken,48
109,F3,betrunken,34
109,F4,betrunken,51
109,F5,betrunken,65
109,F6,betrunken,63
109,F7,betrunken,54
109,F8,betrunken,57
109,F9,betrunken,50
109,F10,betrunken,46
109,F11,betrunken,46
109,F12,betrunken,72
109,F13,betrunken,51
109,F14,betrunken,70
109,F15,betrunken,50
110,F1,nuechtern,40
110,F2,nuechtern,34
110,F3,nuechtern,28
110,F4,nuechtern,28
110,F5,nuechtern,29
110,F6,nuechtern,50
110,F7,nuechtern,33
110,F8,nuechtern,42
110,F9,nuechtern,34
110,F10,nuechtern,34
110,F11,nuechtern,32
110,F12,nuechtern,31
110,F13,nuechtern,24
110,F14,nuechtern,27
110,F15,nuechtern,25
110,F1,betrunken,67
110,F2,betrunken,48
110,F3,betrunken,50
110,F4,betrunken,57
110,F5,betrunken,73
110,F6,betrunken,65
110,F7,betrunken,51
110,F8,betrunken,90
110,F9,betrunken,83
110,F10,betrunken,66
110,F11,betrunken,48
110,F12,betrunken,63
110,F13,betrunken,86
110,F14,betrunken,73
110,F15,betrunken,67
111,F1,nuechtern,33
111,F2,nuechtern,32
111,F3,nuechtern,18
111,F4,nuechtern,48
111,F5,nuechtern,35
111,F6,nuechtern,48
111,F7,nuechtern,41
111,F8,nuechtern,43
111,F9,nuechtern,39
111,F10,nuechtern,51
111,F11,nuechtern,30
111,F12,nuechtern,32
111,F13,nuechtern,26
111,F14,nuechtern,27
111,F15,nuechtern,29
111,F1,betrunken,63
111,F2,betrunken,51
111,F3,betrunken,41
111,F4,betrunken,49
111,F5,betrunken,70
111,F6,betrunken,55
111,F7,betrunken,56
111,F8,betrunken,78
111,F9,betrunken,77
111,F10,betrunken,67
111,F11,betrunken,79
111,F12,betrunken,76
111,F13,betrunken,74
111,F14,betrunken,74
111,F15,betrunken,60
112,F1,nuechtern,29
112,F2,nuechtern,15
112,F3,nuechtern,6
112,F4,nuechtern,23
112,F5,nuechtern,22
112,F6,nuechtern,34
112,F7,nuechtern,28
112,F8,nuechtern,35
112,F9,nuechtern,15
112,F10,nuechtern,21
112,F11,nuechtern,23
112,F12,nuechtern,11
112,F13,nuechtern,19
112,F14,nuechtern,30
112,F15,nuechtern,17
112,F1,betrunken,51
112,F2,betrunken,46
112,F3,betrunken,37
112,F4,betrunken,44
112,F5,betrunken,61
112,F6,betrunken,51
112,F7,betrunken,40
112,F8,betrunken,61
112,F9,betrunken,50
112,F10,betrunken,49
112,F11,betrunken,49
